id,title,abstract,publicationId,volume,issue,pages,year,month,location,citation,uploadedDate,enteredDate,enteredBy,pubMedId
AR01485,Effect of topical nipradilol on retinal microvascular leukocyte adhesion in diabetic rats.,"BACKGROUND: Retinal leukostasis plays an important role in the pathogenesis of diabetic retinopathy. Objectives: We studied the effects of nipradilol, a topical antiglaucoma alphabeta-blocker and nitric oxide donor, on the retinal vascular leukocyte adhes",PB510,38,5,270-3,2006,,,"Ono R, Kakehashi A, Ito Y, Sugi N, Makino S, Kobayashi E, Hakamada Y, Takagi Y, Kitazume Y, Kawakami M. Effect of topical nipradilol on retinal microvascular leukocyte adhesion in diabetic rats. Ophthalmic Res. 2006;38(5):270-3.",,20080331,kathy,16974127
AR00907,Minocycline modulates neuroinflammation independently of its antimicrobial activity in staphylococcus aureus-induced brain abscess.,"Minocycline exerts beneficial immune modulatory effects in several noninfectious neurodegenerative disease models; however, its potential to influence the host immune response during central nervous system bacterial infections, such as brain abscess, has ",PB511,171,4,1199-214,2007,10,,"Kielian T, Esen N, Liu S, Phulwani NK, Syed MM, Phillips N, Nishina K, Cheung AL, Schwartzman JD, Ruhe JJ.Minocycline modulates neuroinflammation independently of its antimicrobial activity in staphylococcus aureus-induced brain abscess. Am J Pathol. 2007",,20071124,kathy,17717149
AR01086,"Doxycycline alters vascular smooth muscle cell adhesion, migration, and reorganization of fibrillar collagen matrices.",Remodeling of injured blood vessels is dependent on smooth muscle cells and matrix metalloproteinase activity. Doxycycline is a broad spectrum matrix metalloproteinase inhibitor that is under investigation for the treatment of acute coronary syndromes and,PB511,168,5,1697-709,2006,5,AR-20071227-42309.pdf,"Franco C, Ho B, Mulholland D, Hou G, Islam M, Donaldson K, Bendeck MP. Doxycycline alters vascular smooth muscle cell adhesion, migration, and reorganization of fibrillar collagen matrices. Am J Pathol. 2006 May;168(5):1697-709.",20071227,20071227,kathy,16651635
AR01478,Simvastatin inhibits leukocyte accumulation and vascular permeability in the retinas of rats with streptozotocin-induced diabetes.,"Leukocytes play important roles in the pathogenesis of diabetic retinopathy. Recently, 3-hydroxy-3-methylglutaryl-coenzyme A reductase inhibitors have been reported to exert various effects in addition to their lipid-lowering ability. We investigated the ",PB511,164,5,1697-706,2004,5,AR-20080331-20698.pdf,"Miyahara S, Kiryu J, Yamashiro K, Miyamoto K, Hirose F, Tamura H, Katsuta H, Nishijima K, Tsujikawa A, Honda Y.Simvastatin inhibits leukocyte accumulation and vascular permeability in the retinas of rats with streptozotocin-induced diabetes. Am J Pathol. ",20080331,20080331,kathy,15111316 
AR01592,"Estrogen and raloxifene, a selective estrogen receptor modulator, ameliorate renal damage in db/db mice.","Despite the potentially protective effects of estrogen on bone and cardiovascular tissue as well as against kidney diseases, its effects on diabetic nephropathy are unknown. Here, we examined the therapeutic effectiveness of 17beta-estradiol and raloxifen",PB511,166,6,1629-36,2005,6,AR-20080428-31423.pdf,"Chin M, Isono M, Isshiki K, Araki S, Sugimoto T, Guo B, Sato H, Haneda M, Kashiwagi A, Koya D. Estrogen and raloxifene, a selective estrogen receptor modulator, ameliorate renal damage in db/db mice. Am J Pathol. 2005 Jun;166(6):1629-36.",20080428,20080428,kathy,15920148 
AR00909,Minocycline inhibits 5-lipoxygenase activation and brain inflammation after focal cerebral ischemia in rats.,AIM: To determine whether the anti-inflammatory effect of minocycline on postischemic brain injury is mediated by the inhibition of 5-lipoxygenase (5-LOX) expression and enzymatic activation in rats. METHODS: Focal cerebral ischemia was induced for 30 min,PB512,28,6,763-72,2007,6,,"Chu LS, Fang SH, Zhou Y, Yu GL, Wang ML, Zhang WP, Wei EQ.Minocycline inhibits 5-lipoxygenase activation and brain inflammation after focal cerebr l ischemia in rats.Acta Pharmacol Sin. 2007 Jun;28(6):763-72. ",,20071125,kathy,17506934
AR01671,Aspirin protected against endothelial damage induced by LDL: role of endogenous NO synthase inhibitors in rats.,"AIM: To study the protective effect of aspirin on damages of the endothelium induced by low-density lipoprotein (LDL), and whether the protective effect of aspirin is related to reduction of nitric oxide synthase inhibitor level. METHODS: Vascular endothe",PB512,25,12,1633-9,2004,12,,"Deng S, Deng PY, Jiang JL, Ye F, Yu J, Yang TL, Deng HD, Li YJ. Aspirin protected against endothelial damage induced by LDL: role of endogenous NO synthase inhibitors in rats. Acta Pharmacol Sin. 2004 Dec;25(12):1633-9.",,20080910,kathy,15569408
AR00911,Minocycline as a neuroprotective agent.,"Several studies have shown that minocycline, a semisynthetic, second-generation tetracycline derivative, is neuroprotective in animal models of central nervous system trauma and several neurodegenerative diseases. Common to all these reports are the benef",PB513,11,4,308-22,2005,8,,"Stirling DP, Koochesfahani KM, Steeves JD, Tetzlaff W. Minocycline as a neuroprotective agent. Neuroscientist. 2005 Aug;11(4):308-22.",,20071125,kathy,16061518
AR00914,Bcl-2 and amyotrophic lateral sclerosis,"Amyotrophic lateral sclerosis (ALS) or Lou Gehrigs disease is the most common form of motor neuron diseases in humans. It characteristically advances, over a course of months or a few years, to produce progressive weakness that culminates in death. Inter",PB513,4,1,1,1998,,AR-20071201-47034.pdf,Bcl-2 and amyotrophic lateral sclerosis. Neuroscientist 1998; 4; 1:1,20071201,20071201,kathy,
AR00915,"Inflammation, Apoptosis, and Alzheimer's Disease","The pathophysiology of Alzheimers disease (AD) involves the deposition of amyloid in the brain and the
extensive loss of neurons. The mechanisms subserving neuronal death in the disease remain unclear, although
it has been postulated that this is due to ",PB513,8,3,276-83,2002,6,AR-20071201-47788.pdf,"Bamberger ME, Landreth GE. Inflammation, Apoptosis, and Alzheimer's Disease. Neuroscientist. 2002 Jun;8(3):276-83.",20071201,20071201,kathy,12061507
AR00916,"Calcium dysregulation, IP3 signaling, and Alzheimer's disease.","Ca(2+) ions subserve complex signaling roles in neurons, regulating functions ranging from gene transcription to modulation of membrane excitability. Ca(2+) ions enter the cytosol from extracellular sources, such as entry through voltage-gated channels, a",PB513,11,2,110-5,2005,4,AR-20071201-48012.pdf,"Stutzmann GE. Calcium dysregulation, IP3 signaling, and Alzheimer's disease. Neuroscientist. 2005 Apr;11(2):110-5.",20071201,20071201,kathy,15746379
AR00924,Caspase-dependent and -independent neuronal death: two distinct pathways to neuronal injury.,"Caspases are cysteine proteases that mediate apoptotic death in a variety of cellular systems, including neurons. Caspases are activated through extrinsic or intrinsic pathways. The latter is used by most neurons in most situations. In this pathway, relea",PB513,11,1,50-62,2005,2,AR-20071201-52067.pdf,Stefanis L.Caspase-dependent and -independent neuronal death: two distinct pathways to neuronal injury. Neuroscientist. 2005 Feb;11(1):50-62.,20071201,20071201,kathy,15632278
AR00929,Cytokines: powerful regulators of glial cell activation.,"It is now clear that cytokines function as powerful regulators of glial cell function in the central nervous system (CNS), either inhibiting or promoting their contribution to CNS pathology. Although these interactions are complex, the availability of ani",PB513,9,1,10-22,2003,2,AR-20071201-53266.pdf,"John GR, Lee SC, Brosnan CF.Cytokines: powerful regulators of glial cell activation. Neuroscientist. 2003 Feb;9(1):10-22.",20071201,20071201,kathy,12580336
AR00931,To BDNF or not to BDNF: that is the epileptic hippocampus.,"Brain-derived neurotrophic factor (BDNF), a member of the neurotrophin family, has drawn much attention as a potential therapeutic target for temporal lobe epilepsy (TLE). TLE seizures are produced by synchronized hyperactivity of neuron populations due t",PB513,11,4,282-7,2005,8,AR-20071202-4964.pdf,"Koyama R, Ikegaya Y.To BDNF or not to BDNF: that is the epileptic hippocampus.  Neuroscientist. 2005 Aug;11(4):282-7.",20071202,20071202,kathy,16061515
AR00933,Iron in the Brain: An Important Contributor in Normal and Diseased States,"Iron is essential for normal neurological function because of its role in oxidative metabolism and because it
is a cofactor in the synthesis of neurotransmitters and myelin. In the past several years, there has been
increased attention to the importance o",PB513,6,6,435-453,2000,,AR-20071202-5939.pdf,"PI&Ntilde;ERO DJ, CONNOR JR. Iron in the Brain: An Important Contributor in Normal and Diseased States. Neuroscientist 6(6):435453, 2000",20071202,20071202,kathy,
AR00934,A molecular window on sleep: changes in gene expression between sleep and wakefulness.,"Sleep is thought to be ""by the brain and for the brain,"" but despite decades of behavioral and neurophysiologic research, we still do not know why the brain actually needs to sleep. Recently, gene expression studies have allowed researchers to investigate",PB513,11,1,63-74,2005,2,AR-20071202-6549.pdf,Cirelli C.A molecular window on sleep: changes in gene expression between sleep and wakefulness. Neuroscientist. 2005 Feb;11(1):63-74.,20071202,20071202,kathy,15632279
AR00937,Is Huntington's a glutamine storage disease?,Huntington's disease is a neurological disorder caused by the expansion of a polyglutamine tract in the protein huntingtin. Several other neurological diseases also result from the expansion of polyglutamine regions in different proteins. Despite intense ,PB513,12,4,300-4,2006,8,AR-20071202-7907.pdf,Brusilow WS.Is Huntington's a glutamine storage disease?Neuroscientist. 2006 Aug;12(4):300-4.,20071202,20071202,kathy,16840706 
AR00938,Caspases in Huntington's disease.,"Huntington's disease (HD) is an autosomal dominant condition, resulting from a mutation in huntingtin (htt). Htt is a novel protein, and its normal function is at present not well understood. Nuclear translocation of mutant htt in vitro up-regulates expre",PB513,7,6,480-9,2001,12,AR-20071202-8237.pdf,"Sanchez Mejia RO, Friedlander RM.Caspases in Huntington's disease. Neuroscientist. 2001 Dec;7(6):480-9.",20071202,20071202,kathy,11765125
AR00940,Interleukin-1 and Neurodegeneration,"The cytokine interleukin-1 (IL-1) has been implicated in many forms of neurodegeneration. Expression of
IL-1 is increased in the brain (mainly by microglia) of animals and humans in response to acute insults (e.g.,
stroke and brain injury) and in chronic ",PB513,4,3,195-201,1998,,AR-20071202-9658.pdf,"Rothwell, NJ, Interleukin-1 and Neurodegeneration. Neuroscientist 4:195-201, 1998.",20071202,20071202,kathy,
AR00941,Interleukin-6 (IL-6): a possible neuromodulator induced by neuronal activity,"IL-6 and its receptor(s) are found in the CNS in health and disease. Cellular sources are glial cells and neurons. Glial production of IL-6 has intensively been studied, but comparatively little is known about the induction of IL-6 in neurons. Emerging ev",PB513,8,3,268-75,2002,6,AR-20071202-9885.pdf,"J&uuml;ttler E, Tarabin V, Schwaninger M. Interleukin-6 (IL-6): a possible neuromodulator induced by neuronal activity.Neuroscientist. 2002 Jun;8(3):268-75.",20071202,20071202,kathy,12061506
AR00958,Matrix metalloproteinases and neuroinflammation in multiple sclerosis.,"Matrix metalloproteinases (MMPs) are extracellular matrix remodeling neutral proteases that are important in normal development, angiogenesis, wound repair, and a wide range of pathological processes. Growing evidence supports a key role of the MMPs in ma",PB513,8,6,586-95,2002,12,AR-20071202-34125.pdf,Rosenberg GA. Matrix metalloproteinases and neuroinflammation in multiple sclerosis. Neuroscientist. 2002 Dec;8(6):586-95.,20071202,20071202,kathy,12467380
AR00959,Nitric Oxide: Actions and Pathological Roles,"Nitric oxide is a unique biological messenger molecule. It mediates, in part, the immune functions of macrophages
; it is produced by endothelial cells to mediate blood vessel relaxation; and it also serves as a
neurotransmitter in the central and periphe",PB513,1,1,7-18,1995,,AR-20071202-34532.pdf,"Dawson TM, Dawson VL. Nitric Oxide: Actions and Pathological Roles. The Neuroscientist 1:7-18, 1995.",20071202,20071202,kathy,
AR00960,N-methyl-D-aspartate receptor subtypes: multiple roles in excitotoxicity and neurological disease.,"N-methyl-D-aspartate (NMDA) receptors are the major mediator of excitotoxicity. Although physiological activation of the NMDA receptor is necessary for cell survival, overactivation is a signal for cell death. Several pathways are activated through NMDA r",PB513,11,1,37-49,2005,2,AR-20071202-34747.pdf,"Waxman EA, Lynch DR.N-methyl-D-aspartate receptor subtypes: multiple roles in excitotoxicity and neurological disease. Neuroscientist. 2005 Feb;11(1):37-49.",20071202,20071202,kathy,15632277
AR00961,Targeting prefrontal cortical dopamine D1 and N-methyl-D-aspartate receptor interactions in schizophrenia treatment.,The prefrontal cortex plays a principal role in higher cognition and particularly in the fast online manipulation of appropriate information to guide forthcoming behavior. Dysfunction of this process represents a main feature in the pathophysiology of sch,PB513,11,5,452-70,2005,10,AR-20071202-34929.pdf,"Yang CR, Chen L. Targeting prefrontal cortical dopamine D1 and N-methyl-D-aspartate receptor interactions in schizophrenia treatment. Neuroscientist. 2005 Oct;11(5):452-70.",20071202,20071202,kathy,16151046
AR00963,P2X receptors: targets for novel analgesics?,"The ability of adenosine 5'-triphosphate (ATP) to evoke acute pain has been known for many years, but its role in nociceptive signaling is only now becoming clear. ATP acts via P2X and P2Y receptors, and of particular importance here is the P2X(3) recepto",PB513,11,4,345-56,2005,8,AR-20071202-35664.pdf,Kennedy C.P2X receptors: targets for novel analgesics?Neuroscientist. 2005 Aug;11(4):345-56.,20071202,20071202,kathy,16061521
